case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-helvetia-fail-004,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-005,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-006,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-007,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-008,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-009,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-010,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,wrong_limit,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-011,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-012,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-013,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-014,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-015,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-016,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-017,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-018,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-019,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-020,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,reversed_coverage,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-021,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-022,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-023,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-024,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-025,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-026,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-027,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-028,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-029,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-030,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,citation_mismatch,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-helvetia-fail-031,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-032,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-033,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-034,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-035,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-036,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-037,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-038,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-039,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-fail-040,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,helvetia_pdf,unsupported_extra_claim,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-baloise-fail-001,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-002,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-003,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-004,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-005,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-006,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-007,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-008,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-009,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-010,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,old_document_instead_of_current,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-011,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-012,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-013,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-014,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-015,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-016,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-017,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-018,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-019,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-baloise-fail-020,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,baloise_excluded_pdf,wrong_exclusion,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,source_family_has_additional_semantic_or_provenance_uncertainty,True,weak_label_quality_v1
ext-crm-pass-001,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-002,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-003,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-004,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-005,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-006,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-007,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-008,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-009,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-010,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-011,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-012,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-013,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-014,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-015,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-016,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_policy_multi_claim,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-017,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-018,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-019,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
